path,group,kind,archetype,loc,classes,enums,role,widget_bases,imports_count,features,animation_controller,animated_container,animated_switcher,animated_opacity,animated_scale,animated_size,tween_animation_builder,hero,fade_transition,slide_transition,scale_transition,rotation_transition,show_dialog,bottom_sheet,haptic,system_sound,audio_package,raw_duration,raw_color,colors_direct,app_motion,ticker,semantics,media_query,text_scale,repaint_boundary,image_asset,nabi,refresh_indicator,dismissible,implicit_animation
lib/app_versions/v2/features/payments/presentation/pages/membership_payment_page.dart,10_v2_v3_membership,page,"Access, premium and family surface",557,MembershipPaymentPage|_MembershipPaymentPageState|_PlanSelector|_PaymentRequestPanel|_DetailRow|_FeedbackCard,,MembershipPaymentPage / _MembershipPaymentPageState / _PlanSelector / _PaymentRequestPanel,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,8,semantics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lib/app_versions/v2/features/wellness_rewards/presentation/pages/wellness_rewards_page.dart,10_v2_v3_membership,page,"Access, premium and family surface",756,WellnessRewardsPage|_WellnessRewardsPageState|_RewardSummary|_OffersTab|_OfferCard|_PointHistoryTab|_PointHistoryCard|_RedemptionsTab|_VoucherSheet|_RewardsError,,WellnessRewardsPage / _WellnessRewardsPageState / _RewardSummary / _OffersTab,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,11,semantics|nabi|refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0
lib/app_versions/v2/router/v2_route_paths.dart,01_foundation_shell,router,Spatial navigation orchestration,16,V2RoutePaths,,V2RoutePaths,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v2/router/v2_router.dart,01_foundation_shell,router,Spatial navigation orchestration,157,V2RouteGuards|_RouterRefreshNotifier,,V2RouteGuards / _RouterRefreshNotifier,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v3/app/bio_ai_v3_app.dart,01_foundation_shell,app_shell,Adaptive application shell,64,BioAIV3App|_BioAIV3AppState,,BioAIV3App / _BioAIV3AppState,ConsumerStatefulWidget|StatefulWidget,9,text_scale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
lib/app_versions/v3/features/advanced_tracking/presentation/pages/advanced_tracking_page.dart,07_health_tracking,page,Metric capture and trend surface,371,AdvancedTrackingPage|_EmptyGoalState|_RoadmapReady|_HydrationIntro|_ProgressPanel|_RoadmapSteps|_StepRow|_SupportState,,AdvancedTrackingPage / _EmptyGoalState / _RoadmapReady / _HydrationIntro,ConsumerWidget|StatelessWidget,7,nabi|refresh_indicator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
lib/app_versions/v3/features/familyplus/presentation/pages/familyplus_page.dart,10_v2_v3_membership,page,"Access, premium and family surface",280,FamilyPlusPage|_FamilyPlusBody|_EmptyFamilyState|_ReadyFamilyState|_MemberTile|_SupportState|_PagePadding,,FamilyPlusPage / _FamilyPlusBody / _EmptyFamilyState / _ReadyFamilyState,ConsumerWidget|StatelessWidget,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v3/features/home/presentation/pages/v3_home_page.dart,10_v2_v3_membership,page,"Access, premium and family surface",99,V3HomePage|_PlannedFeature,,V3HomePage / _PlannedFeature,StatelessWidget,2,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lib/app_versions/v3/router/v3_route_paths.dart,01_foundation_shell,router,Spatial navigation orchestration,4,V3RoutePaths,,V3RoutePaths,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/app_versions/v3/router/v3_router.dart,01_foundation_shell,router,Spatial navigation orchestration,34,,,v3_router,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_animations.dart,01_foundation_shell,theme,Design foundation,285,AppAnimations,,AppAnimations,,2,animated_container|animated_switcher|animated_opacity|animated_scale|fade_transition|slide_transition|scale_transition|rotation_transition|raw_duration|app_motion,0,1,1,1,1,0,0,0,5,4,2,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_colors.dart,01_foundation_shell,theme,Design foundation,170,AppColors,,AppColors,,1,raw_color,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_decoration.dart,01_foundation_shell,theme,Design foundation,309,AppDecoration,,AppDecoration,,5,raw_color|colors_direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_duration.dart,01_foundation_shell,theme,Design foundation,120,AppDuration,,AppDuration,,1,raw_duration|app_motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_experience.dart,01_foundation_shell,theme,Design foundation,78,AppExperience|_NanoBioScrollBehavior,,AppExperience / _NanoBioScrollBehavior,,4,media_query|text_scale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
lib/core/theme/app_gradients.dart,01_foundation_shell,theme,Design foundation,182,AppGradients,,AppGradients,,1,raw_color,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_icons.dart,01_foundation_shell,theme,Design foundation,285,AppIcons,,AppIcons,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_motion.dart,01_foundation_shell,theme,Design foundation,166,AppPageTransitionsBuilder|AppViewMotion|_AppViewMotionState|AppPressScale|_AppPressScaleState,,AppPageTransitionsBuilder / AppViewMotion / _AppViewMotionState / AppPressScale,StatefulWidget,2,animation_controller|animated_scale|fade_transition|slide_transition|scale_transition|app_motion|ticker|media_query,2,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0
lib/core/theme/app_radius.dart,01_foundation_shell,theme,Design foundation,43,AppRadius,,AppRadius,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_shadows.dart,01_foundation_shell,theme,Design foundation,100,AppShadows,,AppShadows,,1,raw_color,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_spacing.dart,01_foundation_shell,theme,Design foundation,144,AppSpacing,,AppSpacing,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_text_scale.dart,01_foundation_shell,theme,Design foundation,96,AppTextScaleState|AppTextScaleController,AppTextScalePreset,AppTextScaleState / AppTextScaleController,,2,text_scale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
lib/core/theme/app_text_styles.dart,01_foundation_shell,theme,Design foundation,245,AppTextStyles,,AppTextStyles,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_theme.dart,01_foundation_shell,theme,Design foundation,557,AppTheme,,AppTheme,,8,raw_duration|raw_color|colors_direct|app_motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,4,0,0,0,0,0,0,0,0,0,0
lib/core/theme/app_typography.dart,01_foundation_shell,theme,Design foundation,257,AppTypography,,AppTypography,,2,media_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lib/core/theme/design_system.dart,01_foundation_shell,theme,Design foundation,129,,,design_system,,0,app_motion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
lib/core/theme/design_system_demo_page.dart,01_foundation_shell,demo,Adaptive application shell,666,DesignSystemDemoPage|_DesignSystemDemoPageState,,DesignSystemDemoPage / _DesignSystemDemoPageState,StatefulWidget,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/foundation/colors.dart,01_foundation_shell,token,Design foundation,94,ColorFoundation|GradientFoundation,,ColorFoundation / GradientFoundation,,1,raw_color|colors_direct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/foundation/motion.dart,01_foundation_shell,token,Design foundation,90,MotionFoundation,,MotionFoundation,,2,animated_container|raw_duration|app_motion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
lib/core/theme/foundation/radius.dart,01_foundation_shell,token,Design foundation,51,RadiusFoundation,,RadiusFoundation,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/foundation/shadows.dart,01_foundation_shell,token,Design foundation,120,defines|ShadowFoundation,,defines / ShadowFoundation,,1,raw_color,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/foundation/spacing.dart,01_foundation_shell,token,Design foundation,82,provides|SpacingFoundation,,provides / SpacingFoundation,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/foundation/typography.dart,01_foundation_shell,token,Design foundation,63,TypographyFoundation,,TypographyFoundation,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/medical_ui.dart,01_foundation_shell,theme,Design foundation,782,MedicalPageScaffold|MedicalScrollPage|MedicalAmbientBackground|_AmbientGlow|MedicalPageHero|_HeroPattern|MedicalSurfaceCard|MedicalSectionHeader|MedicalIconBadge|MedicalStatusPill|MedicalMetricCard|MedicalEmptyState|MedicalComingSoonPage,,MedicalPageScaffold / MedicalScrollPage / MedicalAmbientBackground / _AmbientGlow,StatelessWidget,8,raw_duration|colors_direct|semantics|nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
lib/core/theme/primitives/badge.dart,01_foundation_shell,primitive,Reusable kinetic primitive,122,AppBadge,BadgeVariant|BadgeStatus,AppBadge,StatelessWidget,4,semantics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lib/core/theme/primitives/button.dart,01_foundation_shell,primitive,Reusable kinetic primitive,358,AppButton,ButtonVariant,AppButton,StatelessWidget,5,animated_container|colors_direct|app_motion|semantics|media_query,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,1,0,0,0,0,0,0,0
lib/core/theme/primitives/card.dart,01_foundation_shell,primitive,Reusable kinetic primitive,223,AppCard,CardVariant,AppCard,StatelessWidget,5,animated_container|colors_direct|app_motion|semantics|media_query,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0
lib/core/theme/primitives/chip.dart,01_foundation_shell,primitive,Reusable kinetic primitive,147,AppChip,ChipVariant,AppChip,StatelessWidget,4,animated_container|colors_direct|app_motion|semantics|media_query,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0
lib/core/theme/primitives/input.dart,01_foundation_shell,primitive,Reusable kinetic primitive,272,AppInput,InputVariant,AppInput,StatelessWidget,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/primitives/section_header.dart,01_foundation_shell,primitive,Reusable kinetic primitive,146,SectionHeader,,SectionHeader,StatelessWidget,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/primitives/states/empty_state.dart,01_foundation_shell,primitive,Reusable kinetic primitive,93,EmptyState,,EmptyState,StatelessWidget,5,semantics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lib/core/theme/primitives/states/error_state.dart,01_foundation_shell,primitive,Reusable kinetic primitive,86,ErrorState,,ErrorState,StatelessWidget,5,semantics|nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
lib/core/theme/primitives/states/loading_state.dart,01_foundation_shell,primitive,Reusable kinetic primitive,209,LoadingState|_LoadingStateState|_SkeletonPanel,LoadingVariant,LoadingState / _LoadingStateState / _SkeletonPanel,StatefulWidget|StatelessWidget,4,animation_controller|app_motion|ticker|semantics|media_query|nabi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
lib/core/theme/theme.dart,01_foundation_shell,theme,Design foundation,15,,,theme,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/tokens/color_tokens.dart,01_foundation_shell,token,Design foundation,44,AppColorTokens,,AppColorTokens,,3,raw_color,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
lib/core/theme/tokens/component_tokens.dart,01_foundation_shell,token,Design foundation,370,AppRadiusTokens|AppShadowTokens|AppMotionTokens|AppTextStyles,,AppRadiusTokens / AppShadowTokens / AppMotionTokens / AppTextStyles,,5,animated_container|raw_duration|app_motion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0
lib/core/theme/tokens/spacing_tokens.dart,01_foundation_shell,token,Design foundation,192,defines|AppSpacingTokens,,defines / AppSpacingTokens,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/features/nabi/presentation/navigation/nabi_route_mapper.dart,12_nabi_global,presentation_support,UI state/support contract,43,NabiRouteMapper,,NabiRouteMapper,,1,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
lib/features/nabi/presentation/navigation/nabi_route_observer.dart,12_nabi_global,presentation_support,UI state/support contract,47,NabiRouteObserver,,NabiRouteObserver,,4,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
lib/features/nabi/presentation/widgets/nabi_animation_player.dart,12_nabi_global,widget,Living companion layer,155,NabiAnimationPlayer|_NabiAnimationPlayerState|_NabiStaticFallback,,NabiAnimationPlayer / _NabiAnimationPlayerState / _NabiStaticFallback,StatefulWidget|StatelessWidget,3,animation_controller|ticker|repaint_boundary|image_asset|nabi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,14,0,0,0
lib/features/nabi/presentation/widgets/nabi_app_shell.dart,12_nabi_global,widget,Living companion layer,29,NabiAppShell,,NabiAppShell,StatelessWidget,2,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
lib/features/nabi/presentation/widgets/nabi_assistant_overlay.dart,12_nabi_global,widget,Living companion layer,310,NabiOverlayConfig|NabiAssistantOverlay|_NabiAssistantOverlayState|_NabiFloatingControl|_NabiSpeechBubble,,NabiOverlayConfig / NabiAssistantOverlay / _NabiAssistantOverlayState / _NabiFloatingControl,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,12,animation_controller|animated_scale|animated_size|fade_transition|scale_transition|haptic|raw_duration|app_motion|ticker|semantics|nabi,2,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,0,0,2,1,1,0,0,0,0,19,0,0,0
lib/features/nabi/presentation/widgets/nabi_character.dart,12_nabi_global,widget,Living companion layer,601,NabiCharacter|_NabiCharacterState|_NabiCharacterPainter,,NabiCharacter / _NabiCharacterState / _NabiCharacterPainter,StatefulWidget,4,animation_controller|raw_duration|ticker|repaint_boundary|nabi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,35,0,0,0
lib/features/nabi/presentation/widgets/nabi_floating_mascot.dart,12_nabi_global,widget,Living companion layer,215,NaBiFloatingMascot|_NaBiFloatingMascotState|_MascotLabel,,NaBiFloatingMascot / _NaBiFloatingMascotState / _MascotLabel,StatefulWidget|StatelessWidget,10,animated_scale|haptic|raw_duration|app_motion|semantics|media_query|nabi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,0,0,0,11,0,0,0
lib/sale_referral/presentation/pages/sale_participation_page.dart,11_sale_admin,page,Operational workspace,368,SaleParticipationPage|_SaleParticipationPageState|_BuildTermsBody|_StatusNotice,,SaleParticipationPage / _SaleParticipationPageState / _BuildTermsBody / _StatusNotice,ConsumerStatefulWidget|StatefulWidget|StatelessWidget,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lib/sale_referral/presentation/pages/sale_shell_page.dart,11_sale_admin,page,Operational workspace,1081,SaleShellPage|_SaleShellPageState|_SalePayoutProfileGate|_SalePayoutProfileGateState|_OverviewTab|_DirectCustomersTab|_PointLedgerTab|_ConversionToolsTab|_ConversionToolsTabState|_ReferralCodePanel|_ConversionRequestPanel|_ConversionHistory|_EstimateLine|_SaleScroll|_HeroPanel|_MetricTile|_ListTilePanel|_EmptySaleState|_CenteredProgress|_SaleLoading|_SaleSupportPage,,SaleShellPage / _SaleShellPageState / _SalePayoutProfileGate / _SalePayoutProfileGateState,ConsumerStatefulWidget|ConsumerWidget|StatefulWidget|StatelessWidget,9,media_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lib/shared/widgets/loading_gen_ai.dart,08_features_care,widget,Feature discovery and care surface,520,AIGeneratingPage|_AIGeneratingPageState|_ThoughtEntry,,AIGeneratingPage / _AIGeneratingPageState / _ThoughtEntry,StatefulWidget,10,animation_controller|animated_container|animated_switcher|fade_transition|slide_transition|raw_duration|app_motion|ticker|semantics|nabi,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,2,1,1,0,0,0,0,5,0,0,0
lib/shared/widgets/vietnamese_ui_text.dart,08_features_care,widget,Feature discovery and care surface,138,,,vietnamese_ui_text,,0,nabi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
